,OSS,ORS,OS,OS - Taxonomy Code,Title,URL
9089,,,,,"The intersection between response i
nhibition and substance use among a
dolescents.",/pubmed/29223025
9088,,,,,"From organisations to people: impro
ving the prevention and management 
of long-term conditions in Australi
an primary health care.",/pubmed/29229030
9087,,,,,"Pharmacogenetics predictors of meth
ylphenidate efficacy in childhood A
DHD.",/pubmed/29230023
9086,,,,,"Insulin-like Growth Factor 1 (IGF-1
) as a marker of cognitive decline 
in normal ageing: A review.",/pubmed/29233786
9085,,,,,"Recommendations of the Global Multi
ple System Atrophy Research Roadmap
 Meeting.",/pubmed/29237794
9084,,,,,"A systematic review of instruments 
for assessing parent satisfaction w
ith family-centred care in neonatal
 intensive care units.",/pubmed/29239021
9083,,,,,"Systematic Review of the Associatio
n Between Physical Fitness and Musc
uloskeletal Injury Risk: Part 3-Fle
xibility, Power, Speed, Balance, an
d Agility.",/pubmed/29239989
9082,,,,,"Lessons from the domestic Ebola res
ponse: Improving health care system
 resilience to high consequence inf
ectious diseases.",/pubmed/29249609
9081,,,,,"Evaluation of disease-free survival
 as an intermediate metric of overa
ll survival in patients with locali
zed renal cell carcinoma: A trial-l
evel meta-analysis.",/pubmed/29266178
9080,,,,,"Surgery versus stereotactic body ra
diation therapy for stage I non-sma
ll cell lung cancer: A comprehensiv
e review.",/pubmed/29266226
9079,,,,,"Outcomes of persistent and long-sta
nding persistent atrial fibrillatio
n ablation: a systematic review and
 meta-analysis.",/pubmed/29267853
9078,,,,,"Standards for UNiversal reporting o
f patient Decision Aid Evaluation s
tudies: the development of SUNDAE C
hecklist.",/pubmed/29269567
9077,,,,,"Influence of body mass index on inc
idence and prognosis of acute myelo
id leukemia and acute promyelocytic
 leukemia: A meta-analysis.",/pubmed/29269861
9076,,,,,"Do You PrEP? A Review of Primary Ca
re Provider Knowledge of PrEP and A
ttitudes on Prescribing PrEP.",/pubmed/29274655
9075,,,,,"Sentinel lymph node surgery in pros
tate cancer using magnetic particle
s.",/pubmed/29278579
9074,,,,,"Underreporting of Gender and Race/E
thnicity Differences in NIH-Funded 
Dementia Caregiver Support Interven
tions.",/pubmed/29281895
9073,,,,,"Guidance for sports injury surveill
ance: the 20-year influence of the 
Australian Sports Injury Data Dicti
onary.",/pubmed/29282213
9072,,,,,"Use of Vasodilators In Idiopathic S
udden Sensorineural Hearing Loss: A
 Systematic Review.",/pubmed/29283102
9071,,,,,The genetics of Parkinson disease.,/pubmed/29288112
9070,,,,,"Management, Prevention, and Sequela
e of Adhesions in Women Undergoing 
Laparoscopic Gynecologic Surgery: A
 Systematic Review.",/pubmed/29289627
9069,,,,,"Gathering Validity Evidence for Sur
gical Simulation: A Systematic Revi
ew.",/pubmed/29303808
9068,,,,,"Endogenous and exogenous sex steroi
d hormones in asthma and allergy in
 females: A systematic review and m
eta-analysis.",/pubmed/29305316
9067,,,,,"Deep brain stimulation of the anter
ior nucleus of the thalamus for dru
g-resistant epilepsy.",/pubmed/29306976
9066,,,,,"Twins and neurodevelopmental outcom
es: the effect of IVF, fetal growth
 restriction, and preterm birth.",/pubmed/29307249
9065,,,,,"A systematic approach to quantifyin
g infection prevention staffing and
 coverage needs.",/pubmed/29307751
9064,,X,,,"Effectiveness of Manual Therapy for
 Pain and Self-reported Function in
 Individuals With Patellofemoral Pa
in: Systematic Review and Meta-anal
ysis.",/pubmed/29308698
9063,,,,,"Providing quality family planning s
ervices to LGBTQIA individuals: a s
ystematic review.",/pubmed/29309754
9062,,,,,"Impact of Clopidogrel Therapy on Mo
rtality and Cancer in Patients With
 Cardiovascular and Cerebrovascular
 Disease: A Patient-Level Meta-Anal
ysis.",/pubmed/29311290
9061,,,,,"Meta-analysis of epigenome-wide ass
ociation studies of cognitive abili
ties.",/pubmed/29311653
9060,,,,,"Effectiveness of Transmastoid Plugg
ing for Semicircular Canal Dehiscen
ce Syndrome.",/pubmed/29313443
9059,,,,,"Receptor Conversion in Distant Brea
st Cancer Metastases: A Systematic 
Review and Meta-analysis.",/pubmed/29315431
9058,,,,,"Microarray analysis in pregnancies 
with isolated unilateral kidney age
nesis.",/pubmed/29320483
9057,,,,,"Early treatment of intrapericardial
 teratoma: a case presentation and 
systematic literature review.",/pubmed/29320914
9056,,,,,"Patency of uterine wall in pregnanc
ies following assisted and spontane
ous conception with antecedent lapa
roscopic and abdominal myomectomies
 - a difficult case and systematic 
review.",/pubmed/29320920
9055,,,,,"Acute Myocardial Infarction Readmis
sion Risk Prediction Models: A Syst
ematic Review of Model Performance.
",/pubmed/29321135
9054,,,,,"A diagnostic test accuracy meta-ana
lysis of maternal serum ischemia-mo
dified albumin for detection of pre
eclampsia.",/pubmed/29325458
9053,,,,,"Myo-inositol lowers the risk of dev
eloping gestational diabetic mellit
us in pregnancies: A systematic rev
iew and meta-analysis of randomized
 controlled trials with trial seque
ntial analysis.",/pubmed/29325728
9052,,,,,"Diagnostic Performance of the Insta
ntaneous Wave-Free Ratio: Compariso
n With Fractional Flow Reserve.",/pubmed/29326150
9051,,,,,"Systematic review of drowning in In
dia: assessment of burden and risk.
",/pubmed/29330198
9050,,,,,"Clinical relevance of telomerase po
lymorphism for breast cancer: A sys
tematic review.",/pubmed/29332343
9049,,,,,"ASQ-3: Validation of the Ages and S
tages Questionnaire for the detecti
on of neurodevelopmental disorders 
in Argentine children.",/pubmed/29333806
9048,,,,,"Practice Guidelines for Moderate Pr
ocedural Sedation and Analgesia 201
8: A Report by the American Society
 of Anesthesiologists Task Force on
 Moderate Procedural Sedation and A
nalgesia, the American Association 
of Oral and Maxillofacial Surgeons,
 American College of Radiology, Ame
rican Dental Associa...",/pubmed/29334501
9047,,,,,"Targeted biopsy: benefits and limit
ations.",/pubmed/29334506
9046,,,,,"Tackling the challenges of matching
 biomedical ontologies.",/pubmed/29335022
9045,,,,,"The EAACI/GA²LEN/EDF/WAO guideline 
for the definition, classification,
 diagnosis and management of urtica
ria.",/pubmed/29336054
9044,,,,,"ACG Clinical Guideline: Alcoholic L
iver Disease.",/pubmed/29336434
9043,,,,,"The effect of a potentially tamper-
resistant oxycodone formulation on 
opioid use and harm: main findings 
of the National Opioid Medications 
Abuse Deterrence (NOMAD) study.",/pubmed/29336948
9042,,,,,"Oral Antihistamines Alone vs in Com
bination with Leukotriene Receptor 
Antagonists for Allergic Rhinitis: 
A Meta-analysis.",/pubmed/29337654
9041,,,,,"Prognostic Power of a Tumor Differe
ntiation Gene Signature for Bladder
 Urothelial Carcinomas.",/pubmed/29342309
9040,,,,,"The efficacy of myo-inositol supple
mentation to prevent gestational di
abetes onset: a meta-analysis of ra
ndomized controlled trials.",/pubmed/29343138
9039,,,,,"Is vitamin D deficiency a public he
alth concern for low middle income 
countries? A systematic literature 
review.",/pubmed/29344677
9038,,,,,"Treatment of Malignant Pleural Meso
thelioma: American Society of Clini
cal Oncology Clinical Practice Guid
eline.",/pubmed/29346042
9037,,,,,"Rivaroxaban with or without aspirin
 for prevention of cardiovascular d
isease.",/pubmed/29346127
9036,,,,,"Smoking and Parkinson disease: Evid
ence for gene-by-smoking interactio
ns.",/pubmed/29352099
9035,,,,,"Recurrence in Deep Infiltrating End
ometriosis: A Systematic Review of 
the Literature.",/pubmed/29357317
9034,,,,,"Surgical Fires in Otolaryngology: A
 Systematic and Narrative Review.",/pubmed/29359618
9033,,,,,"Unification of Protein Abundance Da
tasets Yields a Quantitative Saccha
romyces cerevisiae Proteome.",/pubmed/29361465
9032,,,,,"Estimates of global and regional pr
evalence of neural tube defects for
 2015: a systematic analysis.",/pubmed/29363759
9031,,,,,"Lymphangiomatous Tumors of the Neck
: Tips to Avoid Iatrogenic Nerve In
juries in the Brachial Plexus Regio
n.",/pubmed/29369099
9030,,,,,"Pediatric emergency department tria
ge-based pain guideline utilizing i
ntranasal fentanyl: Effect of imple
mentation.",/pubmed/29371045
9029,,X,,,"Clinically Relevant Outcome Measure
s Following Limb Osseointegration; 
Systematic Review of the Literature
.",/pubmed/29373379
9028,,,,,"Efficacy and Tolerability of Guanyl
ate Cyclase-C Agonists for Irritabl
e Bowel Syndrome with Constipation 
and Chronic Idiopathic Constipation
: A Systematic Review and Meta-Anal
ysis.",/pubmed/29380823
9027,,,,,"Developing treatment guidelines for
 myasthenia gravis.",/pubmed/29381223
9026,,,,,"Transcatheter versus surgical aorti
c valve replacement in patients at 
low surgical risk: A meta-analysis 
of randomized trials and propensity
 score matched observational studie
s.",/pubmed/29388308
9025,,,,,"Long-term survival after transcathe
ter versus surgical aortic valve re
placement for aortic stenosis: A me
ta-analysis of observational compar
ative studies with a propensity-sco
re analysis.",/pubmed/29388316
9024,,,,,"Searching for Evidence-Based Reassu
rance Where None Could Be Found.",/pubmed/29389228
9023,,,,,"Letrozole versus clomiphene citrate
 in polycystic ovary syndrome: a me
ta-analysis of randomized controlle
d trials.",/pubmed/29392438
9022,,,,,"Anti-inflammatory therapies in myoc
ardial infarction: failures, hopes 
and challenges.",/pubmed/29394499
9021,,,,,"Molecular Testing Guideline for the
 Selection of Patients With Lung Ca
ncer for Treatment With Targeted Ty
rosine Kinase Inhibitors: American 
Society of Clinical Oncology Endors
ement of the College of American Pa
thologists/International Associatio
n for the Study of Lung Cancer/Asso
ciation for Molecula...",/pubmed/29401004
9020,,,,,"Sacrifice and extracranial reconstr
uction of the common or internal ca
rotid artery in advanced head and n
eck carcinoma: Review and meta-anal
ysis.",/pubmed/29405536
9019,,,,,"Increasing use of cognitive measure
s in the operational definition of 
frailty-A systematic review.",/pubmed/29408342
9018,,,,,"[Anticancer therapy for symptom rel
ief? : A systematic review of clini
cal trials in oncology].",/pubmed/29411116
9017,,,,,"Promoting evidence-based urinary in
continence management in acute nurs
ing and rehabilitation care-A proce
ss evaluation of an implementation 
intervention in the orthopaedic con
text.",/pubmed/29411463
9016,,,,,"Diagnosing Sleep Apnea-Hypopnea Syn
drome in Children: Past, Present, a
nd Future.",/pubmed/29422340
9015,,,,,"Prognostic factors in rectal cancer
: where is the evidence?",/pubmed/29424864
9014,,,,,"Measuring Development of Adolescent
 and Young Adult Cancer Patients: A
n Integrative Review of Available I
nstruments.",/pubmed/29425060
9013,,,,,"The Madness of Microbiome: Attempti
ng To Find Consensus ”Best Practice
” for 16S Microbiome Studies.",/pubmed/29427429
9012,,,,,"Assessment and management of consti
pation for patients receiving palli
ative care in specialist palliative
 care settings: A systematic review
 of the literature.",/pubmed/29431016
9011,,,,,"Benefits and Harms of Cranial Elect
rical Stimulation for Chronic Painf
ul Conditions, Depression, Anxiety,
 and Insomnia: A Systematic Review.
",/pubmed/29435567
9010,,,,,"The Experience of Adolescents and Y
oung Adults Treated for Cancer in a
n Adult Setting: A Review of the Li
terature.",/pubmed/29437492
9009,,,,,"Quality of Life Questionnaires in B
reast Cancer-Related Lymphedema Pat
ients: Review of the Literature.",/pubmed/29437542
9008,,,,,"BET Proteins Exhibit Transcriptiona
l and Functional Opposition in the 
Epithelial-to-Mesenchymal Transitio
n.",/pubmed/29437854
9007,,,,,"Associations between socioeconomic 
status and chronic kidney disease: 
a meta-analysis.",/pubmed/29437863
9006,,,,,"25-Hydroxyvitamin D serum levels an
d melanoma risk: a case-control stu
dy and evidence synthesis of clinic
al epidemiological studies.",/pubmed/29438161
9005,,,,,"Rotator Cuff Repair in Adolescent A
thletes.",/pubmed/29438628
9004,,,,,"Chronic inducible urticaria: A syst
ematic review of treatment options.
",/pubmed/29438771
9003,,,,,"PORTRAIT (Patient-Centered Outcomes
 Related to Treatment Practices in 
Peripheral Arterial Disease: Invest
igating Trajectories): Overview of 
Design and Rationale of an Internat
ional Prospective Peripheral Arteri
al Disease Study.",/pubmed/29440123
9002,,,,,"Prior Percutaneous Coronary Interve
ntion and Mortality in Patients Und
ergoing Surgical Myocardial Revascu
larization: Results From the E-CABG
 (European Multicenter Study on Cor
onary Artery Bypass Grafting) With 
a Systematic Review and Meta-Analys
is.",/pubmed/29440275
9001,,,,,"Comprehensive systematic review sum
mary: Treatment of cerebellar motor
 dysfunction and ataxia: Report of 
the Guideline Development, Dissemin
ation, and Implementation Subcommit
tee of the American Academy of Neur
ology.",/pubmed/29440566
9000,,,,,"Management of Immune-Related Advers
e Events in Patients Treated With I
mmune Checkpoint Inhibitor Therapy:
 American Society of Clinical Oncol
ogy Clinical Practice Guideline.",/pubmed/29442540
8999,,,,,"Integration of multi-omics techniqu
es and physiological phenotyping wi
thin a holistic phenomics approach 
to study senescence in model and cr
op plants.",/pubmed/29444308
8998,,,,,"Single versus double-balloon cathet
ers for the induction of labor of s
ingleton pregnancies: a meta-analys
is of randomized and quasi-randomiz
ed controlled trials.",/pubmed/29445926
8997,,,,,"Sex Differences in Ischemic Heart D
isease: Advances, Obstacles, and Ne
xt Steps.",/pubmed/29449443
8996,,,,,"A public health approach for preven
ting neural tube defects: folic aci
d fortification and beyond.",/pubmed/29450891
8995,,,,,"Effectiveness of indoor allergen re
duction in asthma management: A sys
tematic review.",/pubmed/29452202
8994,,,,,"Factors Associated with Malignancy 
in Hysteroscopically Resected Endom
etrial Polyps: A Systematic Review 
and Meta-Analysis.",/pubmed/29454147
8993,,,,,"Prevalence of bacterial vaginosis i
n pregnant and non-pregnant Iranian
 women: a systematic review and met
a-analysis.",/pubmed/29455377
8992,,,,,"From Family Involvement to Family I
nclusion in Nursing Home Settings: 
A Critical Interpretive Synthesis.",/pubmed/29455580
8991,,,,,"Evidence Underpinning the Centers f
or Medicare & Medicaid Services' Se
vere Sepsis and Septic Shock Manage
ment Bundle (SEP-1): A Systematic R
eview.",/pubmed/29459977
8990,,,,,"Diagnosis, Evaluation, Prevention, 
and Treatment of Chronic Kidney Dis
ease-Mineral and Bone Disorder: Syn
opsis of the Kidney Disease: Improv
ing Global Outcomes 2017 Clinical P
ractice Guideline Update.",/pubmed/29459980
8989,,,,,"Association between oral contracept
ives and risk of hemorrhagic stroke
: a meta-analysis of observational 
studies.",/pubmed/29460112
8988,,,,,"Exploring the rationale for combini
ng ionizing radiation and immune ch
eckpoint blockade in head and neck 
cancer.",/pubmed/29461655
8987,,,,,"National survey on airway and diffi
cult airway management in intensive
 care units.",/pubmed/29467082
8986,,,,,"Gastrointestinal symptoms in patien
ts receiving dialysis: A systematic
 review.",/pubmed/29468835
8985,,,,,"The relationship between inflammati
on and remodeling in childhood asth
ma: A systematic review.",/pubmed/29469196
